num_MesAno;nom_Cidade;nom_AreaTelefonica;qtd_Acessos;nom_EscritorioServico;CRITICIDADE;
122025;TIETE;TT;2.540;;;
122025;TREMEMBE;SB;2.424;SJ CAMPOS;;
122025;TUPA;RC;4.521;;;
122025;UBATUBA;EM;2;SJ CAMPOS;;
122025;UBATUBA;IT;5;SJ CAMPOS;;
122025;UBATUBA;LG;68;SJ CAMPOS;;
122025;UBATUBA;LZ;968;SJ CAMPOS;;
122025;UBATUBA;MA;59;SJ CAMPOS;;
122025;UBATUBA;PG;340;SJ CAMPOS;;
122025;UBATUBA;TG;3.896;SJ CAMPOS;;
122025;VALINHOS;IA;22.881;;;
122025;VALINHOS;VV;1.733;;;
122025;VARZEA PAULISTA;AS;5.088;JUNDIAI;;
122025;VINHEDO;CA;747;;;
122025;VINHEDO;DI;22;;;
122025;VINHEDO;PF;1;;;
122025;VINHEDO;PU;1;;;
122025;VINHEDO;SA;1;;;
122025;VINHEDO;SD;14.872;;;
122025;VINHEDO;VA;922;;;
122025;VOTORANTIM;AF;8.116;;;
122025;VOTORANTIM;PJ;1.246;;;
122025;VOTUPORANGA;RP;5.099;;;
12026;ADAMANTINA;EC;1.647;;;
12026;AMERICANA;#;1;;;
12026;AMERICANA;PN;2.277;;;
12026;AMERICANA;PZ;639;;;
12026;AMERICANA;SV;9.234;;;
12026;AMERICANA;XN;22.382;;;
12026;AMERICO BRASILIENSE;FN;1.674;;;
12026;AMPARO;LR;3.734;;;
12026;ANDRADINA;AD;1.157;;;
12026;APARECIDA;CT;1.442;SJ CAMPOS;;
12026;ARACARIGUAMA;VO;68;;;
12026;ARACATUBA;#;1;;;
12026;ARACATUBA;ES;2.627;;;
12026;ARACATUBA;XN;20.968;;;
12026;ARACOIABA DA SERRA;AS;1;;;
12026;ARACOIABA DA SERRA;DR;1.161;;;
12026;ARACOIABA DA SERRA;DT;2;;;
12026;ARACOIABA DA SERRA;IP;658;;;
12026;ARACOIABA DA SERRA;PI;1;;;
12026;ARACOIABA DA SERRA;SM;1;;;
12026;ARARAQUARA;AD;569;;;
12026;ARARAQUARA;FI;3.177;;;
12026;ARARAQUARA;JI;2.088;;;
12026;ARARAQUARA;VX;421;;;
12026;ARARAS;JM;8.664;;;
12026;ARTUR NOGUEIRA;DC;1.959;;;
12026;ASSIS;RP;8.744;;;
12026;ATIBAIA;#;1;JUNDIAI;;
12026;ATIBAIA;BT;1;JUNDIAI;;
12026;ATIBAIA;MR;184;JUNDIAI;;
12026;ATIBAIA;PA;314;JUNDIAI;;
12026;ATIBAIA;SJ;16.344;JUNDIAI;;
12026;AVARE;SC;5.708;;;
12026;BARRA BONITA;RC;3.021;;;
12026;BARRETOS;BR;3.514;;;
12026;BARUERI;#;2;;;
12026;BARUERI;AL;16.267;;;
12026;BARUERI;AS;2.257;;;
12026;BARUERI;BA;15.321;;;
12026;BARUERI;CN;6.234;;;
12026;BARUERI;JS;6.636;;;
12026;BAURU;#;2;;;
12026;BAURU;AC;13.589;;;
12026;BAURU;CE;3.496;;;
12026;BAURU;IN;3.930;;;
12026;BAURU;RE;7.132;;;
12026;BAURU;SPBRU_;1;;;
12026;BAURU;VA;3.287;;;
12026;BAURU;VF;3.654;;;
12026;BEBEDOURO;JM;2.348;;;
12026;BIRIGUI;BC;5.249;;;
12026;BOITUVA;AB;3.434;;;
12026;BOITUVA;CT;825;;;
12026;BOTUCATU;JP;14.486;;;
12026;BRAGANCA PAULISTA;#;1;JUNDIAI;;
12026;BRAGANCA PAULISTA;AV;2.791;JUNDIAI;;
12026;BRAGANCA PAULISTA;DN;3.224;JUNDIAI;;
12026;BRAGANCA PAULISTA;SC;12.713;JUNDIAI;;
12026;CABREUVA;CM;14;JUNDIAI;;
12026;CABREUVA;JC;1.940;JUNDIAI;;
12026;CACAPAVA;MI;7.053;SJ CAMPOS;;
12026;CAIEIRAS;AC;1.399;JUNDIAI;;
12026;CAIEIRAS;JL;238;JUNDIAI;;
12026;CAJAMAR;CJ;683;JUNDIAI;;
12026;CAJAMAR;JN;2.904;JUNDIAI;;
12026;CAJAMAR;PV;6.222;JUNDIAI;;
12026;CAMPINAS;#;6;;;
12026;CAMPINAS;AL;1.903;;;
12026;CAMPINAS;AM;1.220;;;
12026;CAMPINAS;BD;3.181;;;
12026;CAMPINAS;BE;3.450;;;
12026;CAMPINAS;BG;5.225;;;
12026;CAMPINAS;BV;1.998;;;
12026;CAMPINAS;CB;24.019;;;
12026;CAMPINAS;CE;16.385;;;
12026;CAMPINAS;CL;19.491;;;
12026;CAMPINAS;CT;14.300;;;
12026;CAMPINAS;DL;3.956;;;
12026;CAMPINAS;JO;13.098;;;
12026;CAMPINAS;MD;2.612;;;
12026;CAMPINAS;;4.088;;;
12026;CAMPINAS;OV;6.835;;;
12026;CAMPINAS;SB;8.379;;;
12026;CAMPINAS;SG;2.860;;;
12026;CAMPINAS;SL;3.020;;;
12026;CAMPINAS;SS;4.188;;;
12026;CAMPINAS;TK;2;;;
12026;CAMPINAS;TQ;9.392;;;
12026;CAMPINAS;VC;7.193;;;
12026;CAMPINAS;VT;8.929;;;
12026;CAMPO LIMPO PAULISTA;#;1;JUNDIAI;;
12026;CAMPO LIMPO PAULISTA;MS;5.435;JUNDIAI;;
12026;CAMPOS DO JORDAO;AB;3.118;SJ CAMPOS;;
12026;CAMPOS DO JORDAO;ER;1.768;SJ CAMPOS;;
12026;CAMPOS DO JORDAO;GZ;1;SJ CAMPOS;;
12026;CAMPOS DO JORDAO;IA;2;SJ CAMPOS;;
12026;CAMPOS DO JORDAO;JD;2;SJ CAMPOS;;
12026;CAMPOS DO JORDAO;NI;1;SJ CAMPOS;;
12026;CAMPOS DO JORDAO;VE;8;SJ CAMPOS;;
12026;CAPIVARI;IP;4;;;
12026;CAPIVARI;PF;2.500;;;
12026;CARAGUATATUBA;AA;4.298;SJ CAMPOS;;
12026;CARAGUATATUBA;MG;1.822;SJ CAMPOS;;
12026;CARAGUATATUBA;MK;1.271;SJ CAMPOS;;
12026;CARAGUATATUBA;PN;1.820;SJ CAMPOS;;
12026;CARAPICUIBA;AD;7.522;;;
12026;CARAPICUIBA;AT;7.567;;;
12026;CARAPICUIBA;CA;9.737;;;
12026;CARAPICUIBA;VD;15.476;;;
12026;CARAPICUIBA;VI;2.653;;;
12026;CATANDUVA;RB;9.537;;;
12026;COSMOPOLIS;JG;1;;;
12026;COSMOPOLIS;MC;5.006;;;
12026;COTIA;CI;13.757;;;
12026;COTIA;CT;1.844;;;
12026;COTIA;GJ;10.592;;;
12026;CRAVINHOS;CB;23;;;
12026;CRUZEIRO;#;1;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_BINA;1;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_G1D23;1;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_G1I16;2;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_G1I40;1;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_G1I42;1;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_G1M10;1;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_G1M11;279;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_G1M19;762;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_G1M45;2;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_G1N58;1;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_O1A1E;1;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_O1A1F;1;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_O1A61;1;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_O1A75;8;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_O1A76;9;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_O1A77;2;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_O1A78;4;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_O1A79;4;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_O1A80;1;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_O1A81;2;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_O1A82;2;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_O1C27;12;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_O1D30;1;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_O1T03;1;SJ CAMPOS;;
12026;CRUZEIRO;DFBSA_O1V21;10;SJ CAMPOS;;
12026;CRUZEIRO;;113;SJ CAMPOS;;
12026;CRUZEIRO;NR;3.877;SJ CAMPOS;;
12026;DESCALVADO;IA;4;;;
12026;DESCALVADO;OG;1.694;;;
12026;DRACENA;RB;1.836;;;
12026;EMBU DAS ARTES;CV;4;;;
12026;EMBU DAS ARTES;EB;8.031;;;
12026;EMBU DAS ARTES;PI;11.396;;;
12026;EMBU GUACU;EG;3.375;;;
12026;EMBU GUACU;PF;1;;;
12026;ESPIRITO SANTO DO PINHAL;JB;2.381;;;
12026;ESPIRITO SANTO DO PINHAL;JI;4;;;
12026;FERNANDOPOLIS;GS;2.372;;;
12026;FERNANDOPOLIS;RD;1;;;
12026;FRANCA;CE;6.125;;;
12026;FRANCA;CS;1;;;
12026;FRANCA;DS;1;;;
12026;FRANCA;PM;6.187;;;
12026;GARCA;RB;1.700;;;
12026;GUARARAPES;#;1;;;
12026;GUARARAPES;MP;1.665;;;
12026;GUARATINGUETA;MF;6.588;SJ CAMPOS;;
12026;GUARATINGUETA;NG;5.144;SJ CAMPOS;;
12026;HORTOLANDIA;HT;16.973;;;
12026;HORTOLANDIA;SC;11.989;;;
12026;IBIUNA;GF;2;;;
12026;IBIUNA;VI;737;;;
12026;ILHABELA;#;1;SJ CAMPOS;;
12026;ILHABELA;BV;1.955;SJ CAMPOS;;
12026;ILHABELA;DT;1;SJ CAMPOS;;
12026;ILHABELA;FM;1.134;SJ CAMPOS;;
12026;ILHABELA;PF;2;SJ CAMPOS;;
12026;ILHABELA;RP;3.631;SJ CAMPOS;;
12026;ILHABELA;SM;1;SJ CAMPOS;;
12026;INDAIATUBA;#;2;;;
12026;INDAIATUBA;DP;33.753;;;
12026;INDAIATUBA;IV;3.205;;;
12026;INDAIATUBA;ML;1;;;
12026;INDAIATUBA;MR;11.877;;;
12026;ITAPECERICA DA SERRA;CM;1.173;;;
12026;ITAPECERICA DA SERRA;IS;6.599;;;
12026;ITAPETININGA;#;1;;;
12026;ITAPETININGA;PT;4.638;;;
12026;ITAPETININGA;QB;10.071;;;
12026;ITAPEVA;MP;4.045;;;
12026;ITAPEVI;AB;2.185;;;
12026;ITAPEVI;IV;14.775;;;
12026;ITAPEVI;QE;184;;;
12026;ITAPIRA;BR;3.716;;;
12026;ITAPOLIS;JI;8;;;
12026;ITAPOLIS;JS;2.126;;;
12026;ITATIBA;CS;19.314;JUNDIAI;;
12026;ITATIBA;MD;479;JUNDIAI;;
12026;ITU;CC;558;JUNDIAI;;
12026;ITU;DL;1;JUNDIAI;;
12026;ITU;FP;9.649;JUNDIAI;;
12026;ITU;PI;210;JUNDIAI;;
12026;ITU;RT;8.012;JUNDIAI;;
12026;ITUPEVA;#;2;JUNDIAI;;
12026;ITUPEVA;AM;1;JUNDIAI;;
12026;ITUPEVA;CF;877;JUNDIAI;;
12026;ITUPEVA;CX;4.733;JUNDIAI;;
12026;ITUPEVA;GU;226;JUNDIAI;;
12026;ITUPEVA;IA;1;JUNDIAI;;
12026;ITUPEVA;VI;1;JUNDIAI;;
12026;JABOTICABAL;SS;5.353;;;
12026;JACAREI;CF;9.218;SJ CAMPOS;;
12026;JACAREI;JM;19.824;SJ CAMPOS;;
12026;JACAREI;LN;2.832;SJ CAMPOS;;
12026;JAGUARIUNA;AE;5.404;;;
12026;JALES;RC;2.327;;;
12026;JANDIRA;JA;8.986;;;
12026;JANDIRA;SF;5.163;;;
12026;JAU;#;1;;;
12026;JAU;AG;14.259;;;
12026;JAU;SZ;614;;;
12026;JUNDIAI;BJ;13.976;JUNDIAI;;
12026;JUNDIAI;CB;3.799;JUNDIAI;;
12026;JUNDIAI;EM;7;JUNDIAI;;
12026;JUNDIAI;GC;16.984;JUNDIAI;;
12026;JUNDIAI;HB;4.161;JUNDIAI;;
12026;JUNDIAI;RA;1;JUNDIAI;;
12026;JUNDIAI;TN;61;JUNDIAI;;
12026;JUNDIAI;VI;21.237;JUNDIAI;;
12026;JUNDIAI;VP;4.095;JUNDIAI;;
12026;JUQUITIBA;JQ;500;;;
12026;LEME;AM;4.685;;;
12026;LEME;BO;340;;;
12026;LENCOIS PAULISTA;GP;5.449;;;
12026;LIMEIRA;#;1;;;
12026;LIMEIRA;CG;20.821;;;
12026;LIMEIRA;;0;;;
12026;LINS;SS;3.809;;;
12026;LORENA;VA;3.122;SJ CAMPOS;;
12026;LOUVEIRA;RK;1.545;;;
12026;LOUVEIRA;SA;451;;;
12026;MAIRINQUE;MQ;2.635;;;
12026;MAIRINQUE;PF;1;;;
12026;MAIRINQUE;PO;2.235;;;
12026;MAIRIPORA;AT;1;JUNDIAI;;
12026;MAIRIPORA;CE;1;JUNDIAI;;
12026;MAIRIPORA;CL;202;JUNDIAI;;
12026;MAIRIPORA;CP;566;JUNDIAI;;
12026;MAIRIPORA;GZ;2;JUNDIAI;;
12026;MAIRIPORA;JM;3;JUNDIAI;;
12026;MAIRIPORA;;1;JUNDIAI;;
12026;MAIRIPORA;PL;2;JUNDIAI;;
12026;MAIRIPORA;PP;3.697;JUNDIAI;;
12026;MAIRIPORA;PS;2;JUNDIAI;;
12026;MAIRIPORA;RB;8;JUNDIAI;;
12026;MAIRIPORA;SF;1;JUNDIAI;;
12026;MAIRIPORA;SI;2;JUNDIAI;;
12026;MAIRIPORA;SM;9;JUNDIAI;;
12026;MAIRIPORA;TP;2.827;JUNDIAI;;
12026;MAIRIPORA;VL;1;JUNDIAI;;
12026;MARILIA;DI;4.053;;;
12026;MARILIA;JA;12.929;;;
12026;MARILIA;PN;847;;;
12026;MARILIA;SR;4.274;;;
12026;MATAO;#;1;;;
12026;MATAO;MO;5.069;;;
12026;MIRASSOL;SP;1.607;;;
12026;MOCOCA;RB;2.343;;;
12026;MOGI GUAÇU;HC;4.114;;;
12026;MOGI GUACU;#;1;;;
12026;MOGI GUACU;HC;9.940;;;
12026;MOGI MIRIM;PJ;10.175;;;
12026;MONTE MOR;JF;148;;;
12026;NOVA ODESSA;JP;5.661;;;
12026;OLIMPIA;OL;3.041;;;
12026;OSASCO;#;2;;;
12026;OSASCO;MK;2.610;;;
12026;OSASCO;OS;33.229;;;
12026;OSASCO;QT;11.173;;;
12026;OSASCO;RO;22.546;;;
12026;OSASCO;SN;36.537;;;
12026;OSVALDO CRUZ;EK;1.634;;;
12026;OURINHOS;MP;7.655;;;
12026;PARAGUACU PAULISTA;PG;1.096;;;
12026;PAULINIA;DS;11.427;;;
12026;PAULINIA;EE;1.552;;;
12026;PAULINIA;ML;4.065;;;
12026;PEDERNEIRAS;PN;2.030;;;
12026;PEDREIRA;AP;1.526;;;
12026;PEDREIRA;IP;1;;;
12026;PENAPOLIS;LO;1.881;;;
12026;PEREIRA BARRETO;PM;1.271;;;
12026;PINDAMONHANGABA;LM;7.743;SJ CAMPOS;;
12026;PINDAMONHANGABA;MC;1.486;SJ CAMPOS;;
12026;PIRACICABA;DR;6.930;;;
12026;PIRACICABA;JE;13.783;;;
12026;PIRACICABA;;0;;;
12026;PIRACICABA;PI;16.997;;;
12026;PIRACICABA;PJ;2.905;;;
12026;PIRACICABA;ST;3.336;;;
12026;PIRACICABA;VR;7.402;;;
12026;PIRASSUNUNGA;GO;4.701;;;
12026;PIRATININGA;RG;305;;;
12026;PORTO FELIZ;BO;120;;;
12026;PORTO FELIZ;PF;5.496;;;
12026;PRESIDENTE PRUDENTE;BG;4.687;;;
12026;PRESIDENTE PRUDENTE;PS;2.636;;;
12026;PRESIDENTE PRUDENTE;RB;12.777;;;
12026;PRESIDENTE PRUDENTE;SG;4.650;;;
12026;RIBEIRAO PRETO;#;6;;;
12026;RIBEIRAO PRETO;AN;3.812;;;
12026;RIBEIRAO PRETO;BP;2.990;;;
12026;RIBEIRAO PRETO;CE;864;;;
12026;RIBEIRAO PRETO;DB;1.980;;;
12026;RIBEIRAO PRETO;GC;7.764;;;
12026;RIBEIRAO PRETO;IA;1;;;
12026;RIBEIRAO PRETO;IR;6.664;;;
12026;RIBEIRAO PRETO;JF;4;;;
12026;RIBEIRAO PRETO;LE;8.486;;;
12026;RIBEIRAO PRETO;LG;9.111;;;
12026;RIBEIRAO PRETO;NO;8.427;;;
12026;RIBEIRAO PRETO;NR;2.785;;;
12026;RIBEIRAO PRETO;OE;7.594;;;
12026;RIBEIRAO PRETO;PE;1;;;
12026;RIBEIRAO PRETO;PF;1;;;
12026;RIBEIRAO PRETO;QF;2.052;;;
12026;RIBEIRAO PRETO;RV;559;;;
12026;RIBEIRAO PRETO;SL;13.021;;;
12026;RIBEIRAO PRETO;SO;5.736;;;
12026;RIBEIRAO PRETO;VT;1.382;;;
12026;RIO CLARO;AD;13.087;;;
12026;RIO CLARO;JF;3.716;;;
12026;SALTO;NJ;18.495;JUNDIAI;;
12026;SANTA BARBARA D OESTE;DC;10.753;;;
12026;SANTA BARBARA D OESTE;JM;4.997;;;
12026;SANTA CRUZ DO RIO PARDO;MB;676;;;
12026;SANTANA DE PARNAIBA;AP;9.006;;;
12026;SANTANA DE PARNAIBA;CB;399;;;
12026;SANTANA DE PARNAIBA;CL;359;;;
12026;SANTANA DE PARNAIBA;DV;478;;;
12026;SANTANA DE PARNAIBA;SP;3.114;;;
12026;SANTANA DE PARNAIBA;VN;889;;;
12026;SAO CARLOS;AE;5.572;;;
12026;SAO CARLOS;FL;86;;;
12026;SAO CARLOS;GE;3.842;;;
12026;SAO CARLOS;NJ;20.345;;;
12026;SAO CARLOS;VP;4.420;;;
12026;SAO JOAO DA BOA VISTA;CB;28;;;
12026;SAO JOAO DA BOA VISTA;CS;10.330;;;
12026;SAO JOAO DA BOA VISTA;PD;2;;;
12026;SAO JOSE DO RIO PARDO;FG;4.259;;;
12026;SAO JOSE DO RIO PARDO;GU;1;;;
12026;SAO JOSE DO RIO PARDO;SS;1;;;
12026;SAO JOSE DO RIO PRETO;BV;1.356;;;
12026;SAO JOSE DO RIO PRETO;EL;12.917;;;
12026;SAO JOSE DO RIO PRETO;MC;20.116;;;
12026;SAO JOSE DO RIO PRETO;RD;16.534;;;
12026;SAO JOSE DO RIO PRETO;VS;13.574;;;
12026;SAO JOSE DO RIO PRETO;VT;5.206;;;
12026;SAO JOSE DOS CAMPOS;BE;6.454;SJ CAMPOS;;
12026;SAO JOSE DOS CAMPOS;CA;6.238;SJ CAMPOS;;
12026;SAO JOSE DOS CAMPOS;EM;3.803;SJ CAMPOS;;
12026;SAO JOSE DOS CAMPOS;JS;30.228;SJ CAMPOS;;
12026;SAO JOSE DOS CAMPOS;NH;4.784;SJ CAMPOS;;
12026;SAO JOSE DOS CAMPOS;PT;6.943;SJ CAMPOS;;
12026;SAO JOSE DOS CAMPOS;RH;39.424;SJ CAMPOS;;
12026;SAO JOSE DOS CAMPOS;TT;19.176;SJ CAMPOS;;
12026;SAO JOSE DOS CAMPOS;UR;4.536;SJ CAMPOS;;
12026;SAO ROQUE;CG;1;;;
12026;SAO ROQUE;PC;230;;;
12026;SAO ROQUE;SR;5.693;;;
12026;SAO SEBASTIAO;AC;1.881;SJ CAMPOS;;
12026;SAO SEBASTIAO;BA;115;SJ CAMPOS;;
12026;SAO SEBASTIAO;BC;377;SJ CAMPOS;;
12026;SAO SEBASTIAO;BO;2.482;SJ CAMPOS;;
12026;SAO SEBASTIAO;BU;371;SJ CAMPOS;;
12026;SAO SEBASTIAO;FP;382;SJ CAMPOS;;
12026;SAO SEBASTIAO;MR;1.151;SJ CAMPOS;;
12026;SAO SEBASTIAO;PB;679;SJ CAMPOS;;
12026;SAO SEBASTIAO;PJ;1.181;SJ CAMPOS;;
12026;SAO SEBASTIAO;TQ;1;SJ CAMPOS;;
12026;SERTAOZINHO;CS;10.799;;;
12026;SOROCABA;#;4;;;
12026;SOROCABA;AP;8.570;;;
12026;SOROCABA;AS;17.782;;;
12026;SOROCABA;AT;9.290;;;
12026;SOROCABA;CA;6.613;;;
12026;SOROCABA;CD;2.336;;;
12026;SOROCABA;CR;20.052;;;
12026;SOROCABA;ED;2.368;;;
12026;SUMARE;AR;11.515;;;
12026;SUMARE;NZ;16.497;;;
12026;SUMARE;PS;1.298;;;
12026;TABOAO DA SERRA;#;1;;;
12026;TABOAO DA SERRA;TA;22.830;;;
12026;TABOAO DA SERRA;TK;19.298;;;
12026;TATUI;TI;5.140;;;
12026;TAUBATE;#;2;SJ CAMPOS;;
12026;TAUBATE;AM;29.168;SJ CAMPOS;;
12026;TAUBATE;IN;3.316;SJ CAMPOS;;
12026;TAUBATE;QM;1.609;SJ CAMPOS;;
12026;TAUBATE;RB;1;SJ CAMPOS;;
12026;TAUBATE;SJ;3.741;SJ CAMPOS;;
12026;TAUBATE;SPTTE_;1;SJ CAMPOS;;
12026;TIETE;RR;5;;;
12026;TIETE;TT;2.564;;;
12026;TREMEMBE;SB;2.447;SJ CAMPOS;;
12026;TUPA;RC;4.563;;;
12026;UBATUBA;EM;2;SJ CAMPOS;;
12026;UBATUBA;IT;5;SJ CAMPOS;;
12026;UBATUBA;LG;69;SJ CAMPOS;;
12026;UBATUBA;LZ;976;SJ CAMPOS;;
12026;UBATUBA;MA;60;SJ CAMPOS;;
12026;UBATUBA;PG;344;SJ CAMPOS;;
12026;UBATUBA;TG;3.934;SJ CAMPOS;;
12026;VALINHOS;IA;23.098;;;
12026;VALINHOS;VV;1.749;;;
12026;VARZEA PAULISTA;AS;5.137;JUNDIAI;;
12026;VINHEDO;CA;754;;;
12026;VINHEDO;DI;22;;;
12026;VINHEDO;PF;1;;;
12026;VINHEDO;PU;1;;;
12026;VINHEDO;SA;1;;;
12026;VINHEDO;SD;15.014;;;
12026;VINHEDO;VA;931;;;
12026;VOTORANTIM;AF;8.193;;;
12026;VOTORANTIM;PJ;1.258;;;
12026;VOTUPORANGA;RP;5.148;;;
22026;ADAMANTINA;EC;1.662;;;
22026;AMERICANA;#;1;;;
22026;AMERICANA;PN;2.299;;;
22026;AMERICANA;PZ;646;;;
22026;AMERICANA;SV;9.322;;;
22026;AMERICANA;XN;22.597;;;
22026;AMERICO BRASILIENSE;FN;1.689;;;
22026;AMPARO;LR;3.770;;;
22026;ANDRADINA;AD;1.169;;;
22026;APARECIDA;CT;1.456;SJ CAMPOS;;
22026;ARACARIGUAMA;VO;68;;;
22026;ARACATUBA;#;1;;;
22026;ARACATUBA;ES;2.653;;;
22026;ARACATUBA;XN;21.170;;;
22026;ARACOIABA DA SERRA;AS;1;;;
22026;ARACOIABA DA SERRA;DR;1.173;;;
22026;ARACOIABA DA SERRA;DT;2;;;
22026;ARACOIABA DA SERRA;IP;665;;;
22026;ARACOIABA DA SERRA;PI;1;;;
22026;ARACOIABA DA SERRA;SM;1;;;
22026;ARARAQUARA;AD;573;;;
22026;ARARAQUARA;FI;3.207;;;
22026;ARARAQUARA;JI;2.108;;;
22026;ARARAQUARA;VX;425;;;
22026;ARARAS;JM;8.747;;;
22026;ARTUR NOGUEIRA;DC;1.978;;;
22026;ASSIS;RP;8.829;;;
22026;ATIBAIA;#;1;JUNDIAI;;
22026;ATIBAIA;BT;1;JUNDIAI;;
22026;ATIBAIA;MR;186;JUNDIAI;;
22026;ATIBAIA;PA;317;JUNDIAI;;
22026;ATIBAIA;SJ;16.501;JUNDIAI;;
22026;AVARE;SC;5.762;;;
22026;BARRA BONITA;RC;3.050;;;
22026;BARRETOS;BR;3.547;;;
22026;BARUERI;#;2;;;
22026;BARUERI;AL;16.423;;;
22026;BARUERI;AS;2.279;;;
22026;BARUERI;BA;15.469;;;
22026;BARUERI;CN;6.294;;;
22026;BARUERI;JS;6.700;;;
22026;BAURU;#;2;;;
22026;BAURU;AC;13.719;;;
22026;BAURU;CE;3.529;;;
22026;BAURU;IN;3.967;;;
22026;BAURU;RE;7.200;;;
22026;BAURU;SPBRU_;1;;;
22026;BAURU;VA;3.319;;;
22026;BAURU;VF;3.690;;;
22026;BEBEDOURO;JM;2.371;;;
22026;BIRIGUI;BC;5.299;;;
22026;BOITUVA;AB;3.467;;;
22026;BOITUVA;CT;833;;;
22026;BOTUCATU;JP;14.625;;;
22026;BRAGANCA PAULISTA;#;1;JUNDIAI;;
22026;BRAGANCA PAULISTA;AV;2.817;JUNDIAI;;
22026;BRAGANCA PAULISTA;DN;3.254;JUNDIAI;;
22026;BRAGANCA PAULISTA;SC;12.835;JUNDIAI;;
22026;CABREUVA;CM;14;JUNDIAI;;
22026;CABREUVA;JC;1.959;JUNDIAI;;
22026;CACAPAVA;MI;7.121;SJ CAMPOS;;
22026;CAIEIRAS;AC;1.413;JUNDIAI;;
22026;CAIEIRAS;JL;240;JUNDIAI;;
22026;CAJAMAR;CJ;690;JUNDIAI;;
22026;CAJAMAR;JN;2.932;JUNDIAI;;
22026;CAJAMAR;PV;6.281;JUNDIAI;;
22026;CAMPINAS;#;6;;;
22026;CAMPINAS;AL;1.922;;;
22026;CAMPINAS;AM;1.232;;;
22026;CAMPINAS;BD;3.211;;;
22026;CAMPINAS;BE;3.483;;;
22026;CAMPINAS;BG;5.276;;;
22026;CAMPINAS;BV;2.016;;;
22026;CAMPINAS;CB;24.249;;;
22026;CAMPINAS;CE;16.543;;;
22026;CAMPINAS;CL;19.679;;;
22026;CAMPINAS;CT;14.437;;;
22026;CAMPINAS;DL;3.993;;;
22026;CAMPINAS;JO;13.224;;;
22026;CAMPINAS;MD;2.638;;;
22026;CAMPINAS;;4.128;;;
22026;CAMPINAS;OV;6.901;;;
22026;CAMPINAS;SB;8.460;;;
22026;CAMPINAS;SG;2.887;;;
22026;CAMPINAS;SL;3.049;;;
22026;CAMPINAS;SS;4.228;;;
22026;CAMPINAS;TK;2;;;
22026;CAMPINAS;TQ;9.481;;;
22026;CAMPINAS;VC;7.262;;;
22026;CAMPINAS;VT;9.015;;;
22026;CAMPO LIMPO PAULISTA;#;1;JUNDIAI;;
22026;CAMPO LIMPO PAULISTA;MS;5.487;JUNDIAI;;
22026;CAMPOS DO JORDAO;AB;3.148;SJ CAMPOS;;
22026;CAMPOS DO JORDAO;ER;1.785;SJ CAMPOS;;
22026;CAMPOS DO JORDAO;GZ;1;SJ CAMPOS;;
22026;CAMPOS DO JORDAO;IA;2;SJ CAMPOS;;
22026;CAMPOS DO JORDAO;JD;2;SJ CAMPOS;;
22026;CAMPOS DO JORDAO;NI;1;SJ CAMPOS;;
22026;CAMPOS DO JORDAO;VE;8;SJ CAMPOS;;
22026;CAPIVARI;IP;4;;;
22026;CAPIVARI;PF;2.524;;;
22026;CARAGUATATUBA;AA;4.339;SJ CAMPOS;;
22026;CARAGUATATUBA;MG;1.839;SJ CAMPOS;;
22026;CARAGUATATUBA;MK;1.282;SJ CAMPOS;;
22026;CARAGUATATUBA;PN;1.837;SJ CAMPOS;;
22026;CARAPICUIBA;AD;7.595;;;
22026;CARAPICUIBA;AT;7.640;;;
22026;CARAPICUIBA;CA;9.830;;;
22026;CARAPICUIBA;VD;15.624;;;
22026;CARAPICUIBA;VI;2.679;;;
22026;CATANDUVA;RB;9.629;;;
22026;COSMOPOLIS;JG;1;;;
22026;COSMOPOLIS;MC;5.054;;;
22026;COTIA;CI;13.889;;;
22026;COTIA;CT;1.862;;;
22026;COTIA;GJ;10.694;;;
22026;CRAVINHOS;CB;23;;;
22026;CRUZEIRO;#;1;SJ CAMPOS;;
22026;CRUZEIRO;DFBSA_BINA;1;SJ CAMPOS;;
